id,name,released,rating,ratings_count,metacritic,playtime,genres,platforms
451765,DESTRUCTION SIMULATOR (itch),2020-06-07,0.0,0,,0,Simulation,Web
451767,Mouse Click Speed,2020-06-07,0.0,0,,0,,Web
451772,Apothecary (Ryoma Marta-Sugawara),2020-06-07,0.0,0,,0,"Simulation, Puzzle",Web
451786,SML: Size Matters,2020-06-07,0.0,0,,0,Action,Web
451788,SudokuVR,2020-06-07,0.0,0,,0,"Action, Simulation, Puzzle","PC, Android"
451789,The Relynith [Pre-Alpha],2020-06-07,0.0,0,,0,Adventure,Web
451790,Baristar,2020-06-07,0.0,0,,0,,Web
451791,"Lock, Stock, and Barrel",2020-06-07,0.0,0,,0,,PC
451804,Crestfallen (Storysinger Presents),2020-06-07,0.0,0,,0,,Web
451808,9 Ball Pool (itch),2020-06-07,0.0,0,,0,,Web
451812,B.R.I.A.N.,2020-06-07,0.0,0,,0,Adventure,macOS
451823,Platyparty,2020-06-07,0.0,0,,0,Action,PC
451839,Untouchable Heart,2020-06-07,0.0,0,,0,Action,"PC, Linux"
451848,BLU,2020-06-07,0.0,0,,0,Action,Web
451851,RGBlast,2020-06-07,0.0,0,,0,,PC
451856,Mint Ghost,2020-06-07,0.0,0,,0,,PC
451857,Ball Rush (Visar Dema),2020-06-07,0.0,0,,0,Puzzle,Web
451871,Labyrinthine-Demo,2020-06-07,0.0,0,,0,Puzzle,PC
451873,SugarCacti (Beta),2020-06-07,0.0,0,,0,,"PC, macOS"
451874,Ice Lolly Lips,2020-06-07,0.0,0,,0,Simulation,Web
451882,JacexDeliveryService,2020-06-07,0.0,0,,0,,PC
451883,Army as one,2020-06-07,0.0,0,,0,"Platformer, Puzzle",Web
451895,Out of Fuel (KanielDing),2020-06-07,0.0,0,,0,"Simulation, Puzzle",Web
451897,Covidcatch,2020-06-07,0.0,0,,0,Educational,Web
451905,Stone Shower,2020-06-07,0.0,0,,0,Shooter,PC
451906,Sakura Kingdom,2020-06-07,0.0,0,,0,RPG,PC
451916,libras,2020-06-07,0.0,0,,0,,Web
451924,Fergus Loves Eggs,2020-06-07,0.0,0,,0,Platformer,PC
451925,Dungeons & Adventures Prototype,2020-06-07,0.0,0,,0,"Adventure, Fighting",PC
451935,Potions for Ruby,2020-06-07,0.0,0,,0,Puzzle,Android
451937,Color Jump (itch) (DevSoc),2020-06-07,0.0,0,,0,,Android
451943,The Adventures of Cherria,2020-06-07,0.0,0,,0,"Platformer, Adventure",PC
451968,segfault (itch),2020-06-07,0.0,0,,0,RPG,"PC, macOS, Web"
451975,Danger Dungeon,2020-06-07,0.0,0,,0,Action,PC
451992,Winter Siege,2020-06-07,0.0,0,,0,Strategy,PC
452002,Rascal Ralph,2020-06-07,0.0,0,,0,"Platformer, Adventure",PC
452010,Random crap,2020-06-07,0.0,0,,0,Platformer,PC
452012,The Word The,2020-06-07,0.0,0,,0,,PC
452015,The Good Saw,2020-06-07,0.0,0,,0,,Web
452030,C.Rogue,2020-06-06,0.0,0,,0,Shooter,PC
452036,Nevin Fucking Dies (The Game),2020-06-06,0.0,0,,0,,PC
452051,ELIXX,2020-06-06,0.0,0,,0,,Android
452057,CapsuleMan,2020-06-06,0.0,0,,0,Puzzle,PC
452063,Outrage (itch),2020-06-06,0.0,0,,0,"Platformer, Adventure",Web
452065,Remorse Of Revelations,2020-06-06,0.0,0,,0,Adventure,PC
452071,TurretSnake,2020-06-06,0.0,0,,0,,PC
452085,Drones (itch) (filipp8 (ottobit)),2020-06-06,0.0,0,,0,Shooter,Web
452099,Deflektion,2020-06-06,0.0,0,,0,Puzzle,PC
452109,slow knight battle,2020-06-06,0.0,0,,0,"Adventure, RPG, Fighting",Web
452112,Let Fix A Castle,2020-06-06,0.0,0,,0,Platformer,PC
452114,Mysterious Heroes,2020-06-06,0.0,0,,0,Adventure,PC
452115,Pixel Mage Quest,2020-06-06,0.0,0,,0,RPG,PC
452117,The Midnight Star,2020-06-06,0.0,0,,0,Simulation,PC
452122,Grow & Shrink,2020-06-06,0.0,0,,0,Puzzle,Web
452126,Aim Force,2020-06-06,0.0,0,,0,"Shooter, Action",PC
452130,Tag Check,2020-06-06,0.0,0,,0,"Shooter, Action",PC
452137,Lava Run (FreeFlux),2020-06-06,0.0,0,,0,Action,Web
452143,It Came From The Sea,2020-06-06,0.0,0,,0,Platformer,"PC, macOS, Linux"
452145,Connect 2,2020-06-06,0.0,0,,0,Puzzle,PC
452149,Lost Isle,2020-06-06,0.0,0,,0,Adventure,PC
452152,Color Path Way 3D,2020-06-06,0.0,0,,0,Simulation,"Android, macOS"
452173,Unholy (Demo) - Atari 2600 Game,2020-06-05,0.0,0,,0,Adventure,PC
452180,Covid 19 Defence,2020-06-06,0.0,0,,0,"Shooter, Action",Web
452186,Orb Overload Demo,2020-06-06,0.0,0,,0,"Platformer, Adventure",PC
452187,Super Shout 🎤,2020-06-06,0.0,0,,0,"Platformer, Action",Web
452195,Tri gust is megl che uan,2020-06-06,0.0,0,,0,Action,"PC, Web"
452196,Neon-Tanks.Io,2020-06-06,0.0,0,,0,Action,Web
452221,VS MONSTERS,2020-06-06,0.0,0,,0,Action,Web
452223,Colour Spring Shot,2020-06-06,0.0,0,,0,Puzzle,PC
452232,SimGame,2020-06-06,0.0,0,,0,Action,PC
452233,Blockiez2D,2020-06-06,0.0,0,,0,Platformer,PC
452237,Mago Ataca,2020-06-06,0.0,0,,0,,PC
452246,Captain ColorBeard,2020-06-06,0.0,0,,0,Puzzle,PC
452247,Slay the Orc,2020-06-06,0.0,0,,0,,Web
452262,"Blackout, exit stage.",2020-06-06,0.0,0,,0,Adventure,Web
452266,2048 (itch) (ImMoRTaL(Cool_Guy)),2020-06-06,0.0,0,,0,"Strategy, Puzzle","PC, macOS, Linux"
452267,Revenge of the Kiwi,2020-06-06,0.0,0,,0,Platformer,Linux
452270,DUCK BEACH SPORTS DELUX REDUCKS,2020-06-06,0.0,0,,0,,Web
452274,Notes Of Citrus,2020-06-06,0.0,0,,0,,PC
452276,Captain Mason's UFO Defence,2020-06-06,0.0,0,,0,Action,PC
452278,Escape the City! (errorkim),2020-06-06,0.0,0,,0,,Web
452282,Hydroshi: Through the Reservoir,2020-06-06,0.0,0,,0,,PC
452294,Wick: The Hot Foot,2020-06-06,0.0,0,,0,Platformer,"PC, macOS, Linux"
452301,Shmooter,2020-06-06,0.0,0,,0,Shooter,Web
452303,Kung-Fu Escape,2020-06-06,0.0,0,,0,Action,PC
452307,Splatoon: Torrential Climb,2020-06-06,0.0,0,,0,Platformer,PC
452316,Mission: Boost,2020-06-06,0.0,0,,0,Adventure,Web
452326,Council of Birds by John Suave,2020-06-06,0.0,0,,0,"Shooter, Action",Web
452332,Square Dodge (tomatored),2020-06-05,0.0,0,,0,Action,Web
452340,Super Mario Kart Water,2020-06-05,0.0,0,,0,Racing,Web
452343,Weekly game Jam 152 FutureCop,2020-06-05,0.0,0,,0,,PC
452349,Joana's Projects: Fun House,2020-06-05,0.0,0,,0,Action,PC
452353,Slimebo,2020-06-05,0.0,0,,0,Platformer,PC
452365,JOAT,2020-06-05,0.0,0,,0,Platformer,Web
452376,Komary,2020-06-05,0.0,0,,0,,PC
452387,CROWDED!,2020-06-05,0.0,0,,0,,PC
452388,Galaxy Forces,2020-06-05,0.0,0,,0,Adventure,PC
452390,Vestigo,2020-06-05,0.0,0,,0,Platformer,"PC, macOS"
452392,Create Together 2018,2020-06-05,0.0,0,,0,Racing,PC
452394,DragonakeR (Commodore 64),2020-06-05,0.0,0,,0,Shooter,PC
452399,Morph and the legend of the cheesy puffs,2020-06-05,0.0,0,,0,Adventure,Web
452404,8-Bits Adventure,2020-06-05,0.0,0,,0,"Platformer, Adventure",PC
452409,Bird of the Black Death,2020-06-05,0.0,0,,0,Strategy,"PC, macOS"
452420,Revenge Retunrs The Game,2020-06-05,0.0,0,,0,,Web
452424,One man one gun,2020-06-05,0.0,0,,0,"Shooter, Action",Android
452438,SpatialLegacy,2020-06-05,0.0,0,,0,"Shooter, Adventure, Action","PC, Linux"
452440,Émontia,2020-06-05,0.0,0,,0,,PC
452441,Vibe Manacles,2020-06-05,0.0,0,,0,,PC
452442,Spencer's Dusty Days,2020-06-05,0.0,0,,0,,"PC, macOS"
452446,Pixel Garden,2020-06-05,0.0,0,,0,Adventure,Web
452451,A night on Earth,2020-06-05,0.0,0,,0,Platformer,Web
452452,escape (itch) (programical),2020-06-05,0.0,0,,0,Platformer,Web
452460,Wad World: WadSim,2020-06-05,0.0,0,,0,Simulation,PC
452464,Water Break King,2020-06-05,0.0,0,,0,Platformer,PC
458039,proyecto (Crove25),2020-06-25,0.0,0,,0,Adventure,Web
458043,My first Game in Unity,2020-06-25,0.0,0,,0,"Platformer, Shooter, Adventure, Action",PC
458046,CapsuleCollider,2020-06-25,0.0,0,,0,Shooter,"PC, macOS"
458048,FPShop,2020-06-25,0.0,0,,0,Shooter,PC
458051,Lost Away ---Text Adventure,2020-06-25,0.0,0,,0,Adventure,PC
458056,Maze Game (itch) (pjgames),2020-06-25,0.0,0,,0,Puzzle,Web
458057,Dos Botones,2020-06-25,0.0,0,,0,,Web
458061,TurTank,2020-06-25,0.0,0,,0,"Shooter, Action",Web
458066,No Drugs,2020-06-25,0.0,0,,0,,Web
458067,Ball Game (itch) (PotentialError),2020-06-25,0.0,0,,0,Platformer,"PC, Android, macOS, Linux"
458076,FNAF Open Nightmares (demo),2020-06-25,0.0,0,,0,,PC
458085,Rock Paper Scissors: The Climb,2020-06-25,0.0,0,,0,"Platformer, Adventure",PC
458091,Gathering Information,2020-06-25,0.0,0,,0,"Adventure, Puzzle","PC, Web"
458092,Lilly's Mansion,2020-06-25,0.0,0,,0,Action,PC
458093,Knight of Rock & Paper & Scissors,2020-06-25,0.0,0,,0,"Adventure, Fighting, Puzzle","PC, Web"
458094,Hard Stone,2020-06-25,0.0,0,,0,,Web
458101,Unparallel (itch),2020-06-25,0.0,0,,0,Puzzle,"PC, macOS, Linux, Web"
458115,PROTOWORLD PRE-ALPHA FEEDBACK DEMO V1.0,2020-06-25,0.0,0,,0,,"PC, macOS"
458133,Bot Paper Scissors,2020-06-25,0.0,0,,0,,Web
458134,Elemental Match-Up,2020-06-25,0.0,0,,0,Puzzle,PC
458136,"Down Below (blue-Panda, HerrMIIchael)",2020-06-25,0.0,0,,0,Adventure,PC
458139,Rock Paper Scissors - Offline Edition,2020-06-25,0.0,0,,0,Platformer,Web
458142,NeonTunnel,2020-06-25,0.0,0,,0,Action,"PC, macOS, Linux"
458146,Chronicles,2020-06-25,0.0,0,,0,Adventure,PC
458148,[iNdi]ot] idea Rock Paper Scissors,2020-06-25,0.0,0,,0,,PC
458169,Rebirth episode 1,2020-06-25,0.0,0,,0,,PC
458181,CHECK INVENTORY,2020-06-25,0.0,0,,0,,Web
458186,Lapse Demo,2020-06-25,0.0,0,,0,"RPG, Puzzle",PC
458194,Toy VS All,2020-06-25,0.0,0,,0,Shooter,Web
458199,Rock <- Paper <- Scissors,2020-06-25,0.0,0,,0,Puzzle,"PC, Web"
458205,SuLiFa,2020-06-25,0.0,0,,0,Adventure,PC
458207,Don't let them DIE (Yiokse),2020-06-25,0.0,0,,0,Platformer,"PC, macOS, Web"
458211,We Have Everything,2020-06-25,0.0,0,,0,Simulation,PC
458212,Greedy Quickfingers,2020-06-25,0.0,0,,0,Platformer,"PC, Linux"
458213,"Rock, Paper, Scissors, SMASH!",2020-06-25,0.0,0,,0,Fighting,Web
458217,Yayti,2020-06-25,0.0,0,,0,Puzzle,Web
458228,Kasumi vs Ryo,2020-06-25,0.0,0,,0,,PC
458234,Space Rush (Lautaro Melchiori),2020-06-25,0.0,0,,0,Shooter,"PC, macOS, Linux"
458238,Quest for the Dragon Sword,2020-06-25,0.0,0,,0,RPG,PC
458242,EGG RUNS,2020-06-25,0.0,0,,0,Adventure,Web
458248,Jungle Game (Fancyboom9004),2020-06-25,0.0,0,,0,Platformer,PC
458251,"Rock, Paper, Cowabunga",2020-06-25,0.0,0,,0,,Web
458262,DinoDino,2020-06-25,0.0,0,,0,Shooter,PC
458263,Sphere Army: A Tower Defense Game,2020-06-25,0.0,0,,0,Strategy,PC
458273,Space Invaders Python Edition,2020-06-25,0.0,0,,0,Shooter,"PC, macOS, Linux"
458275,Boomerang Assassin,2020-06-25,0.0,0,,0,,PC
458281,Hang Man Windows Version,2020-06-25,0.0,0,,0,Puzzle,PC
458282,Elemental Wizard,2020-06-25,0.0,0,,0,Action,PC
458290,rock paper columns,2020-06-24,0.0,0,,0,Puzzle,Web
458297,CUBE RUNNER (itch) (SuperDev1),2020-06-24,0.0,0,,0,,Web
458298,Space Fight (Rockman1047),2020-06-24,0.0,0,,0,Shooter,PC
458303,Break (artemouse),2020-06-24,0.0,0,,0,,PC
458307,Twine - variables and conditional logic,2020-06-24,0.0,0,,0,,PC
458311,SHOTGUN WITCH (itch),2020-06-24,0.0,0,,0,Shooter,PC
458316,Simple Games,2020-06-24,0.0,0,,0,,Android
458335,Draw Thine Weapon,2020-06-24,0.0,0,,0,"Adventure, RPG","PC, macOS"
458336,Go Fast,2020-06-24,0.0,0,,0,Platformer,Web
458349,Space Idle Miner,2020-06-24,0.0,0,,0,,Web
458353,Yume Dreamer,2020-06-24,0.0,0,,0,,PC
458354,7Runs,2020-06-24,0.0,0,,0,"Platformer, Action",Web
458356,Bloodworth,2020-06-24,0.0,0,,0,Action,PC
458361,Space Swarm 64 Version 2 (C64),2020-06-24,0.0,0,,0,Shooter,PC
458363,Elephant Game DEMO,2020-06-24,0.0,0,,0,"Platformer, Adventure, Puzzle","PC, Web"
458368,4 Corners (Marco98) (Marco98),2020-06-24,0.0,0,,0,Platformer,PC
458370,CHROMA1,2020-06-24,0.0,0,,0,Action,PC
458371,Alien Hunter (TMsimonW),2020-06-24,0.0,0,,0,Shooter,Web
458372,TheLastKnight,2020-06-24,0.0,0,,0,,"PC, macOS"
458379,Lemon Knight The Tiny Adventure of Sir Tron,2020-06-24,0.0,0,,0,"Platformer, Adventure, Action",PC
458386,LaboratoryLabyrinth,2020-06-24,0.0,0,,0,Educational,"PC, macOS, Linux"
458391,Lime Bar,2020-06-24,0.0,0,,0,Simulation,PC
458392,Lime's revenge,2020-06-24,0.0,0,,0,Fighting,PC
458393,Night Market Junk Game,2020-06-24,0.0,0,,0,,Web
458394,Luxembourg Asteroid Mining Adventure,2020-06-24,0.0,0,,0,Educational,Web
458400,Las acciones que hacemos por otros para cuidarnos,2020-06-24,0.0,0,,0,Puzzle,Web
458404,Futxel,2020-06-24,0.0,0,,0,Sports,Web
458409,Carathon,2020-06-24,0.0,0,,0,Racing,PC
458416,Bio-Rage,2020-06-24,0.0,0,,0,Action,Android
458417,Lemon Jump,2020-06-24,0.0,0,,0,Platformer,PC
458421,Tank Wars (itch) (filippoMIX),2020-06-24,0.0,0,,0,"RPG, Fighting",Web
458427,Where am I?! (dutch),2020-06-24,0.0,0,,0,,"PC, macOS"
458434,Slither - A Snake Adventure (Addictive 247 Games),2020-06-24,0.0,0,,0,"Adventure, Action",PC
458451,Origami Katana,2020-06-24,0.0,0,,0,Action,PC
458455,CoronaVirus Game (Pectron),2020-06-24,0.0,0,,0,"Adventure, Action",Web
458462,Bad Game for GameJam,2020-06-24,0.0,0,,0,Platformer,PC
458474,Nazi Zombies Clone Multiplayer,2020-06-24,0.0,0,,0,Action,PC
458478,Umiko: Showdown of Seas,2020-06-24,0.0,0,,0,"Platformer, Action",PC
458481,Zombie Burg,2020-06-24,0.0,0,,0,"Adventure, Action",PC
458490,Infiltrator GO,2020-06-24,0.0,0,,0,Adventure,PC
458493,Shoot Those Ghosts- FPS EDITION!!!!!,2020-06-24,0.0,0,,0,Shooter,"PC, macOS, Linux"
458494,Dogbot,2020-06-24,0.0,0,,0,Action,PC
458495,Farmed Up,2020-06-24,0.0,0,,0,,Web
458504,Pong Champ,2020-06-24,0.0,0,,0,Sports,PC
458508,Lady: The Backyard Adventure,2020-06-24,0.0,0,,0,"Adventure, Action",PC
458514,solidosgeom,2020-06-24,0.0,0,,0,,Web
458515,One-way Ticket (Ep. 1),2020-06-24,0.0,0,,0,Puzzle,"PC, macOS, Linux, Web"
458521,Godofredo: The Prototype,2020-06-24,0.0,0,,0,Shooter,PC
458526,SUMALIEN,2020-06-24,0.0,0,,0,Adventure,Web
458527,Space Project (Josh Mulligan),2020-06-24,0.0,0,,0,,PC
458531,Shoal (Ben Haderle),2020-06-23,0.0,0,,0,Adventure,"PC, macOS"
458534,FUSIM,2020-06-23,0.0,0,,0,Simulation,PC
453477,Reach Before Melt,2020-06-10,0.0,0,,0,Action,PC
453479,Selfless,2020-06-10,0.0,0,,0,Adventure,PC
453482,Trash Killer,2020-06-10,0.0,0,,0,"Shooter, Action, Educational",Web
453488,A BASIC LABYRINTH,2020-06-10,0.0,0,,0,,PC
453490,Behind Closed Curtains,2020-06-10,0.0,0,,0,,PC
453492,Tentative,2020-06-10,0.0,0,,0,"Platformer, Puzzle",PC
453498,Food For Thawed,2020-06-10,0.0,0,,0,Adventure,PC
453499,Solitude (Jestersheepy),2020-06-10,0.0,0,,0,Shooter,PC
453505,Out of the Frost and into the Fire,2020-06-10,0.0,0,,0,Platformer,PC
453507,Rogue Decisions Mini,2020-06-10,0.0,0,,0,Shooter,Web
453509,Sunfall (Silvere01),2020-06-10,0.0,0,,0,,PC
453510,Floppy Ship,2020-06-10,0.0,0,,0,Platformer,Web
453513,One Last View,2020-06-10,0.0,0,,0,Platformer,PC
453519,Dr Virus Blaster,2020-06-10,0.0,0,,0,Action,Web
453544,Systemic Lives,2020-06-10,0.0,0,,0,"Educational, Simulation",PC
453548,Glacier (itch),2020-06-10,0.0,0,,0,Adventure,PC
453550,The Thaw of the Ice Age,2020-06-10,0.0,0,,0,,PC
453558,Sunny the Space Snowball,2020-06-10,0.0,0,,0,Platformer,PC
453560,No One Sneaks Forever,2020-06-10,0.0,0,,0,,PC
453563,Cold Steel VR,2020-06-10,0.0,0,,0,Action,PC
453565,The Thaw,2020-06-10,0.0,0,,0,Adventure,PC
453566,Small World (npm5396),2020-06-10,0.0,0,,0,,Web
453579,May Contain Bugs,2020-06-10,0.0,0,,0,,PC
453602,Through the snow,2020-06-10,0.0,0,,0,Adventure,PC
453607,SEEDS (VOOOLN),2020-06-10,0.0,0,,0,Puzzle,"PC, Android, macOS, Linux"
453609,What the Snow Hides,2020-06-10,0.0,0,,0,Adventure,PC
453610,Habi,2020-06-10,0.0,0,,0,,PC
453611,Under Pressure (itch) (NeroAndVol),2020-06-10,0.0,0,,0,,Web
453624,SoLetra,2020-06-10,0.0,0,,0,Educational,Web
453629,Out of the Glacier,2020-06-10,0.0,0,,0,Adventure,PC
453636,Frizzle - The Frugget,2020-06-10,0.0,0,,0,,PC
453644,Cowboy Detective,2020-06-10,0.0,0,,0,,Web
453647,WinterSprites,2020-06-10,0.0,0,,0,Adventure,PC
453649,REVIVE (ghostchibi),2020-06-09,0.0,0,,0,,Web
453652,Finalem Missio,2020-06-09,0.0,0,,0,"Adventure, Puzzle",PC
453654,Snowball's Journey,2020-06-09,0.0,0,,0,Platformer,PC
453665,cowboys shootout,2020-06-09,0.0,0,,0,Shooter,Web
453681,PacBruh,2020-06-09,0.0,0,,0,Action,PC
453683,The lost child (itch) (shikrar),2020-06-09,0.0,0,,0,Puzzle,PC
453690,Ultimate Zombie Operation: Shopping Cart and Snow,2020-06-09,0.0,0,,0,Simulation,PC
453691,"Lost and Found (Connecta, Trinxy, Tireless22)",2020-06-09,0.0,0,,0,Adventure,PC
453697,Let It Melt!,2020-06-09,0.0,0,,0,Action,PC
453698,"Fred, Where is Thom?",2020-06-09,0.0,0,,0,Adventure,PC
453700,A Cold Night,2020-06-09,0.0,0,,0,Puzzle,PC
453701,10 Fingers,2020-06-09,0.0,0,,0,,PC
453704,aaAdventure,2020-06-09,0.0,0,,0,Puzzle,PC
453705,"Fix Some Bugs, Dude",2020-06-09,0.0,0,,0,,PC
453711,PIZZA TOWER REPAINTED LEAKEDEDEDED (UPDATED LEAK),2020-06-09,0.0,0,,0,,PC
453716,Beyond the Ice (LaLae),2020-06-09,0.0,0,,0,"Platformer, Adventure",PC
453724,Darkspace (itch),2020-06-09,0.0,0,,0,Platformer,PC
453729,577Rhea,2020-06-09,0.0,1,,0,,"PC, macOS, Linux"
453736,Snow Shooter,2020-06-09,0.0,0,,0,Action,PC
453740,The lost crystals,2020-06-09,0.0,0,,0,Platformer,Web
453747,Solo Mage in a Dungeon,2020-06-09,0.0,0,,0,Adventure,PC
453752,R.E.D (ElonCrust),2020-06-09,0.0,0,,0,Platformer,"PC, macOS, Linux"
453761,IceLab,2020-06-09,0.0,0,,0,,PC
453764,Dinosaurio,2020-06-09,0.0,0,,0,,"PC, Web"
453768,Atomic Melt,2020-06-09,0.0,0,,0,"Platformer, Adventure",PC
453774,Lonely Days - The Lost Notes,2020-06-09,0.0,0,,0,Adventure,PC
453777,Viktor Vuilnis,2020-06-09,0.0,0,,0,Adventure,"PC, Android"
453778,OLU,2020-06-09,0.0,0,,0,Platformer,Web
453789,Rapid Thaw,2020-06-09,0.0,0,,0,Simulation,PC
453793,Blokus like,2020-06-09,0.0,0,,0,Puzzle,Web
453799,What Lies Above,2020-06-09,0.0,0,,0,Puzzle,PC
453805,Elements (JackWilDesign),2020-06-09,0.0,0,,0,"Platformer, Action",PC
453808,Lost_in_Pieces,2020-06-09,0.0,0,,0,Puzzle,PC
453810,Cold Case (Dead4Never),2020-06-09,0.0,0,,0,Adventure,PC
453812,Brian Bigballs Goes Shopping,2020-06-09,0.0,0,,0,,Web
453821,Moar Scratchez,2020-06-09,0.0,0,,0,,Web
453823,Showcase,2020-06-09,0.0,0,,0,,macOS
453824,交叉碼：李的偉大的冒險到神秘的森林 (Bootleg CrossCode),2020-06-09,0.0,0,,0,Action,Web
453827,Dazzled,2020-06-09,0.0,1,,0,Adventure,"PC, macOS, Linux"
453838,RainbowRunners,2020-06-09,0.0,0,,0,,Web
453841,Aziza,2020-06-09,0.0,0,,0,Platformer,Web
453842,DARK SPACE (itch) (Zakroutil),2020-06-09,0.0,0,,0,"Platformer, Puzzle",PC
453861,Hingey Truck,2020-06-09,0.0,0,,0,"Educational, Puzzle","PC, macOS"
453871,deFROST (Avixus),2020-06-09,0.0,0,,0,"Platformer, Puzzle",PC
453875,Liquo,2020-06-09,0.0,0,,0,Action,PC
453881,Tappy Virus,2020-06-09,0.0,0,,0,,"PC, Linux"
453891,Barbe Aux Trousses,2020-06-09,0.0,0,,0,Fighting,PC
453892,Side Trak,2020-06-09,0.0,0,,0,Platformer,PC
453907,Trainer M416,2020-06-09,0.0,0,,0,"Adventure, Action",PC
453913,Baldi's Field Trip Demo - Mobile,2020-06-09,0.0,0,,0,Adventure,Android
453915,Qytherial,2020-06-09,0.0,0,,0,,PC
453920,Pixel Skater,2020-06-09,0.0,0,,0,"Simulation, Sports",Web
453925,Super Jumper (Visar Dema),2020-06-09,0.0,0,,0,Adventure,Web
453930,tanqus(Only for linux),2020-06-09,0.0,0,,0,"Shooter, Action",Linux
453942,Doors (itch) (Eliott),2020-06-09,0.0,0,,0,Puzzle,"PC, Android, macOS, Linux, Web"
453948,Easter (BUTTyPOO),2020-06-09,0.0,0,,0,,PC
453950,Immu The Immunity Guy,2020-06-09,0.0,0,,0,"Shooter, Educational",Web
453954,A.I-Mnemosyne记忆女神,2020-06-01,0.0,0,,0,RPG,PC
453972,Wacky-O-Rama,2020-06-05,0.0,0,,0,Shooter,PC
453974,bounce (itch) (holmium),2020-06-05,0.0,0,,0,,"PC, Web"
453975,Undercover Agent (itch),2020-06-08,0.0,0,,0,Puzzle,"PC, macOS"
453976,Fly (AlphaVersion),2020-06-09,0.0,0,,0,Adventure,"PC, macOS"
453983,Untitled roguelike game,2020-06-02,0.0,0,,0,"Shooter, Action",PC
453989,DontTrustTheNarrator (v0.1)(2 days in),2020-06-03,0.0,0,,0,Platformer,PC
453999,Bikini Bottom Survival,2020-06-06,0.0,0,,0,,PC
454002,PONG [PICO-8],2020-06-08,0.0,0,,0,Sports,"PC, macOS, Linux, Web"
454010,Letras perdidas,2020-06-07,0.0,0,,0,"Educational, Adventure","PC, macOS"
454014,Greg Hates Zombies (v1.1),2020-06-07,0.0,0,,0,Adventure,PC
454017,Affinity (Bold Brush Games),2020-06-08,0.0,0,,0,Puzzle,PC
454018,Evening Sun,2020-06-08,0.0,0,,0,Puzzle,Web
454034,Project Cyclops,2020-06-09,0.0,0,,0,Puzzle,PC
454038,Hunter of the Disowned,2020-05-30,0.0,0,,0,"Indie, Action","PC, macOS"
454045,FLATLANDERS,2020-06-09,0.0,0,,0,"Platformer, Action, Puzzle",PC
454046,Escape Pod Panic!,2020-06-09,0.0,0,,0,,Web
454052,Wildlife,2020-06-09,0.0,0,,0,Puzzle,Web
454054,Mowtee Magic Burst,2020-06-09,0.0,0,,0,"RPG, Puzzle",PC
454055,Crementum Game,2020-06-09,0.0,0,,0,,Web
454062,Narcissi,2020-06-09,0.0,0,,0,,PC
454076,Quarrinfluencing,2020-06-09,0.0,0,,0,,Web
454091,Block Boys Big Adventure [Test],2020-06-09,0.0,0,,0,Platformer,PC
454094,Drive Around 2.1,2020-06-09,0.0,0,,0,Racing,"PC, macOS, Linux"
454095,Crazy Coast!,2020-06-09,0.0,0,,0,Action,"PC, Android, Linux"
454098,¡SIMBOLIZA!,2020-06-09,0.0,0,,0,Puzzle,Web
454103,Rainbow Madness V0.1,2020-06-09,0.0,0,,0,Action,"PC, Linux"
454110,apenas um botão,2020-06-09,0.0,0,,0,,PC
454112,Sirenhead Resolution,2020-06-09,0.0,0,,0,Simulation,Web
454114,Comic Sans Frontieres,2020-06-09,0.0,0,,0,Action,PC
454117,Phasing (prent2cookies),2020-06-09,0.0,0,,0,Platformer,PC
454120,An Ordinary Flight,2020-06-09,0.0,0,,0,Puzzle,Web
454149,Exploding UVs,2020-06-08,0.0,0,,0,,PC
454156,Muncher,2020-06-08,0.0,0,,0,"Educational, Puzzle",PC
454159,Holy Boogaloo,2020-06-08,0.0,0,,0,Shooter,PC
454162,Space Rocks (itch) (DrMoo42),2020-06-08,0.0,0,,0,Shooter,PC
454167,Scattered Jack,2020-06-08,0.0,0,,0,,Web
454172,baldis basics rp,2020-06-08,0.0,0,,0,,"PC, macOS, Linux"
454182,Red Bumblebee,2020-06-08,0.0,0,,0,"Shooter, Action","PC, macOS, Linux, Web"
454187,a milky way,2020-06-08,0.0,0,,0,Adventure,PC
454188,Hot Wings,2020-06-08,0.0,0,,0,,Web
454191,Fish_Hunt,2020-06-08,0.0,0,,0,,Web
454193,Memoria (itch) (khaalida),2020-06-08,0.0,0,,0,,PC
454197,DodgeTheBalls,2020-06-08,0.0,0,,0,,Web
454199,Mr lacrog,2020-06-08,0.0,0,,0,,PC
454201,ExcapefromPC,2020-06-08,0.0,0,,0,Simulation,Web
454202,UpSus,2020-06-08,0.0,0,,0,Platformer,PC
454204,The Inhibitor Heist,2020-06-08,0.0,0,,0,Adventure,PC
454205,Space Man (TheDestoryer),2020-06-08,0.0,0,,0,Adventure,PC
454209,Ceiling Tiles,2020-06-08,0.0,0,,0,,PC
454212,LINES!!! - THE IMPOSSIBLE GAME,2020-06-08,0.0,0,,0,Action,PC
454223,The Tomb of Anubis,2020-06-08,0.0,0,,0,"Adventure, Action, Simulation",Web
454225,FUTURE IS HERE! (in construction),2020-06-08,0.0,0,,0,,"PC, macOS"
454226,Galaxians,2020-06-08,0.0,0,,0,Shooter,PC
454234,forma.8 (itch),2020-06-08,0.0,0,,0,Adventure,"PC, macOS"
454237,Descend (mydezign),2020-06-08,0.0,0,,0,,Android
